MEMBER_NO,ENROLLED_DATE,BIRTH_DATE,GENDER,CIVIL_STATUS,BRANCH_CODE,BRANCH_TYPE,STATE
4285371805,2017-12-29,1988-09-07,F,D,MOB,MOBILE,SA
473186538,2018-08-23,1995-02-07,F,D,036,STORE,QLD
721307025,2018-10-08,2002-07-22,M,S,507,STORE,ACT
3635589306,2019-10-04,1998-07-26,O,S,MOB,MOBILE,VIC
343196309,2018-10-16,1999-05-30,M,W,450,STORE,ACT
4168123109,2018-01-21,2003-10-08,O,S,715,STORE,VIC
2618485995,2019-12-03,1984-05-11,O,W,368,STORE,WA
4099852503,2017-11-25,1976-10-25,M,W,685,STORE,NSW
4786915983,2019-06-27,1987-08-04,M,W,MOB,MOBILE,ACT
5170646735,2018-08-29,1990-08-03,M,W,MOB,MOBILE,NT
10641566,2017-10-10,1977-07-07,F,M,MOB,MOBILE,NT
7934039297,2017-12-13,1997-08-09,M,M,712,STORE,NSW
6541853049,2018-11-08,1997-11-14,M,W,MOB,MOBILE,ACT
7359285625,2017-09-08,1987-02-19,M,S,MOB,MOBILE,WA
5419783193,2018-03-10,1986-06-06,O,W,MOB,MOBILE,TAS
4034662728,2017-10-05,1988-04-08,O,W,MOB,MOBILE,NSW
416237792,2018-05-02,1997-12-16,M,S,MOB,MOBILE,WA
3919392227,2018-01-13,1989-02-06,M,D,MOB,MOBILE,QLD
7205972472,2018-05-05,1970-08-30,F,S,MOB,MOBILE,TAS
4864826297,2017-05-19,1976-01-12,M,W,MOB,MOBILE,VIC
3874592707,2017-08-05,1999-02-13,O,S,MOB,MOBILE,NSW
1267583450,2018-08-02,2005-03-14,M,M,738,STORE,SA
6815023076,2019-08-27,2004-07-28,F,M,MOB,MOBILE,TAS
3394838189,2018-12-14,1970-03-18,M,S,MOB,MOBILE,SA
9996337855,2018-06-02,1970-07-05,O,D,MOB,MOBILE,TAS
6085975752,2017-10-14,1988-03-13,F,W,938,STORE,QLD
4556586457,2019-05-30,1981-08-14,O,W,546,STORE,NT
8891205741,2017-05-22,1995-08-22,O,D,MOB,MOBILE,NSW
8579525256,2018-11-11,1994-12-08,M,S,MOB,MOBILE,SA
7687092432,2017-12-14,1981-12-06,O,W,MOB,MOBILE,VIC
9453592199,2017-10-22,2003-11-19,F,D,MOB,MOBILE,NSW
5884695297,2017-10-13,2004-08-27,M,W,660,STORE,NSW
8959739768,2019-01-18,1993-09-08,M,W,MOB,MOBILE,WA
7804455529,2017-03-17,1975-01-13,F,W,MOB,MOBILE,SA
1994907634,2019-07-02,1979-02-13,O,W,083,STORE,NT
5787760916,2017-03-31,1979-05-04,O,D,739,STORE,SA
239725003,2019-05-03,1982-09-22,O,S,MOB,MOBILE,NT
2844004105,2017-11-30,1990-05-10,M,W,MOB,MOBILE,SA
6502904918,2019-06-22,1996-05-24,M,D,MOB,MOBILE,VIC
6346254523,2017-05-02,1982-11-11,M,M,918,STORE,NT
6622711404,2017-02-27,1977-02-02,F,S,MOB,MOBILE,NSW
2659134704,2019-07-28,1999-08-03,M,D,MOB,MOBILE,NT
3193198902,2017-01-31,1973-01-11,F,D,452,STORE,QLD
506595741,2019-06-18,1994-12-24,O,W,294,STORE,QLD
3160731434,2017-10-03,1995-10-18,O,M,MOB,MOBILE,TAS
876140404,2019-06-26,2002-04-07,O,M,958,STORE,QLD
769233611,2018-03-02,1997-02-08,M,W,MOB,MOBILE,NT
9271554760,2019-12-25,1985-05-03,M,S,MOB,MOBILE,TAS
5709011504,2019-04-02,1996-03-20,O,D,698,STORE,VIC
7220787378,2017-12-05,1973-06-15,F,S,MOB,MOBILE,TAS
7124538387,2019-09-10,1986-10-05,F,S,902,STORE,SA
8653754653,2017-08-27,1984-12-27,M,D,MOB,MOBILE,WA
1333331200,2017-09-24,1986-09-15,M,S,MOB,MOBILE,WA
5016878861,2019-12-09,1997-05-09,O,S,MOB,MOBILE,WA
2706687885,2018-01-31,1991-01-10,O,D,057,STORE,VIC
3775557658,2019-03-24,2000-11-04,M,W,810,STORE,VIC
6269028550,2018-10-22,2003-11-04,O,S,921,STORE,TAS
4997906618,2019-05-05,1973-06-14,O,D,011,STORE,VIC
2176214126,2019-05-08,2005-08-25,O,S,MOB,MOBILE,VIC
5191498235,2019-04-20,1973-03-19,O,D,MOB,MOBILE,QLD
1516040014,2018-12-27,1972-11-06,F,W,MOB,MOBILE,NT
2600277099,2018-08-07,1974-04-18,M,M,427,STORE,VIC
9503945867,2019-05-17,1973-04-26,F,S,015,STORE,TAS
2204415884,2019-10-01,1970-08-25,O,M,901,STORE,SA
2789831203,2017-11-29,1996-03-06,F,W,267,STORE,WA
8483586933,2019-04-24,1992-01-07,F,W,MOB,MOBILE,ACT
686516922,2019-05-26,1992-12-06,O,M,MOB,MOBILE,VIC
6287449709,2019-12-14,1985-10-27,O,S,MOB,MOBILE,WA
7438632346,2017-04-29,1989-09-02,F,S,070,STORE,NSW
9025869041,2017-08-27,1993-11-06,F,S,MOB,MOBILE,ACT
4496888839,2018-03-28,1976-01-21,M,W,771,STORE,NT
2729185,2018-12-28,1984-10-31,M,D,MOB,MOBILE,VIC
8262383197,2018-05-30,2000-07-10,M,D,MOB,MOBILE,NT
1148647254,2019-08-30,1987-05-25,F,D,497,STORE,NT
6116888856,2019-03-26,2000-07-10,O,W,538,STORE,SA
2831396322,2017-04-24,1986-01-15,F,D,MOB,MOBILE,TAS
8439776367,2017-09-01,1975-11-21,M,S,MOB,MOBILE,SA
151299120,2018-11-11,1977-09-01,O,M,MOB,MOBILE,QLD
1052288403,2018-01-08,1999-09-16,O,S,682,STORE,TAS
2514949754,2018-07-14,1977-08-11,F,S,MOB,MOBILE,QLD
5015680186,2018-12-20,2004-05-14,M,D,238,STORE,NT
807928592,2017-05-04,1976-06-21,M,S,MOB,MOBILE,WA
56981200,2019-08-15,1974-05-15,M,W,MOB,MOBILE,ACT
2423518423,2017-02-12,2001-03-13,F,S,951,STORE,QLD
1312848838,2018-04-22,1982-08-29,F,D,566,STORE,NSW
3422723022,2019-03-25,1975-04-25,F,D,637,STORE,QLD
7486305520,2017-12-10,2003-06-10,O,M,858,STORE,QLD
3281086026,2019-11-13,1981-08-12,O,W,MOB,MOBILE,WA
3450486685,2018-11-05,1982-05-17,F,S,MOB,MOBILE,TAS
7373200118,2017-04-30,1979-01-22,F,W,132,STORE,QLD
6558917467,2018-08-08,1994-03-23,O,W,172,STORE,VIC
8184167890,2018-10-02,1999-08-20,F,D,188,STORE,WA
3604780131,2017-07-09,1980-09-22,O,M,027,STORE,ACT
2467382514,2018-05-17,2002-06-29,F,W,099,STORE,ACT
6339509240,2017-08-28,1985-09-03,M,W,MOB,MOBILE,VIC
6864791479,2018-08-23,1971-12-27,M,S,719,STORE,WA
8883930093,2017-02-14,2002-12-08,F,S,MOB,MOBILE,QLD
4467406324,2017-05-29,1987-06-18,O,M,MOB,MOBILE,QLD
4772743450,2017-06-12,1993-08-19,O,S,132,STORE,VIC
9897042663,2019-11-16,1972-04-15,O,S,MOB,MOBILE,VIC
1897241847,2019-11-16,1998-10-16,O,W,MOB,MOBILE,NSW
5438917460,2017-02-07,1971-10-26,O,W,318,STORE,TAS
7382315327,2019-09-30,2005-04-03,M,W,MOB,MOBILE,QLD
7872153691,2018-10-20,1994-03-01,M,S,291,STORE,NT
1258373300,2017-04-22,2001-03-02,F,D,718,STORE,NSW
8172467229,2018-06-13,1979-09-12,M,W,465,STORE,VIC
7295142409,2019-05-09,1985-11-23,O,W,846,STORE,TAS
9586469407,2018-02-26,2003-01-03,O,W,MOB,MOBILE,TAS
627026448,2017-07-05,1997-12-21,F,D,MOB,MOBILE,QLD
5343632776,2017-01-14,1996-12-03,O,W,MOB,MOBILE,NSW
3540755841,2017-09-23,1982-03-20,M,M,MOB,MOBILE,ACT
6030909889,2019-04-14,1979-01-06,M,M,MOB,MOBILE,SA
1226880884,2018-11-14,1980-10-30,O,D,MOB,MOBILE,QLD
3236062780,2017-02-14,1983-10-10,F,D,330,STORE,WA
4929392746,2018-03-26,1984-06-15,F,S,256,STORE,ACT
2426730446,2017-05-22,2002-12-12,M,S,283,STORE,VIC
2805914681,2019-10-16,1991-07-23,F,W,MOB,MOBILE,SA
539853069,2018-07-22,1987-11-30,F,D,973,STORE,NT
6710207732,2018-08-30,1987-10-07,M,S,MOB,MOBILE,NSW
9967977057,2019-07-22,1970-05-30,F,S,MOB,MOBILE,TAS
7537713540,2017-11-06,1980-05-12,M,S,MOB,MOBILE,QLD
5796900767,2019-12-04,1982-06-17,F,M,MOB,MOBILE,VIC
8443732355,2018-02-04,1984-08-02,M,W,244,STORE,VIC
3883942050,2017-09-15,1983-04-28,O,M,351,STORE,SA
8727156601,2019-08-27,2004-10-15,F,D,781,STORE,ACT
5242642231,2019-07-24,1982-05-12,O,S,358,STORE,SA
8476091879,2018-10-01,1991-06-22,F,D,231,STORE,TAS
2419737972,2018-02-13,2002-12-26,F,S,540,STORE,TAS
772181861,2018-08-17,1974-01-02,F,D,032,STORE,ACT
8340289716,2017-11-30,1994-03-22,F,D,320,STORE,NT
8022520378,2018-09-27,1974-11-13,M,M,MOB,MOBILE,NSW
9228534327,2019-11-25,2004-02-24,F,W,306,STORE,QLD
4064440827,2017-11-01,1983-01-23,M,M,MOB,MOBILE,NT
6326143813,2019-06-12,1992-03-16,M,M,MOB,MOBILE,WA
3867869205,2019-05-30,1994-10-13,M,W,MOB,MOBILE,WA
3479050793,2018-06-13,1981-12-04,M,D,MOB,MOBILE,WA
9740647198,2019-08-22,1984-08-08,F,W,632,STORE,TAS
6117215281,2017-04-29,1993-08-02,M,M,454,STORE,QLD
7449955218,2019-07-02,1996-04-05,M,S,MOB,MOBILE,ACT
8633709574,2018-03-02,1973-08-20,F,D,603,STORE,SA
6038989952,2019-09-11,1989-05-30,F,S,MOB,MOBILE,TAS
5411588583,2019-09-19,1987-05-24,O,S,086,STORE,NSW
2217150207,2019-10-28,1985-07-13,M,D,532,STORE,WA
8770222871,2019-05-09,1998-08-27,F,M,572,STORE,TAS
1625519183,2018-06-08,2000-10-05,O,S,633,STORE,NSW
3043163832,2017-10-28,1980-03-12,O,M,MOB,MOBILE,QLD
8362190798,2018-07-09,1983-02-18,M,W,MOB,MOBILE,ACT
3221004354,2019-06-23,1974-01-27,F,D,MOB,MOBILE,ACT
4639128886,2018-01-31,1984-08-12,O,D,689,STORE,TAS
9343277445,2018-10-17,1975-08-08,O,W,665,STORE,WA
6061090286,2019-10-02,1988-02-24,O,W,811,STORE,VIC
266669373,2017-06-04,1986-08-05,M,W,MOB,MOBILE,SA
6910973038,2019-05-09,2003-11-05,M,D,470,STORE,WA
7554897439,2017-04-12,2003-09-15,F,S,954,STORE,VIC
8728554850,2018-10-24,1998-05-02,F,W,901,STORE,WA
4076931845,2017-05-20,2002-07-10,O,D,MOB,MOBILE,NT
8215388694,2019-12-15,1974-06-19,F,W,MOB,MOBILE,WA
7622462788,2018-06-20,1974-12-27,M,M,097,STORE,NSW
9849922875,2019-05-01,1988-05-29,M,M,MOB,MOBILE,QLD
3074196172,2018-10-25,1983-01-22,O,W,MOB,MOBILE,QLD
6057458755,2018-07-23,2003-05-11,M,D,MOB,MOBILE,NSW
1002459308,2017-08-03,1992-02-09,F,S,361,STORE,VIC
8985575448,2018-09-11,1993-10-14,O,W,536,STORE,NT
2731132315,2018-06-18,1990-06-13,O,M,MOB,MOBILE,QLD
9158512523,2017-07-07,1991-04-11,F,S,MOB,MOBILE,NSW
9996920183,2017-03-15,1991-05-26,M,W,MOB,MOBILE,SA
6291412418,2017-07-02,2001-05-31,F,W,MOB,MOBILE,SA
4826874777,2018-09-06,1979-02-23,O,S,549,STORE,NT
5434487880,2018-06-29,1978-01-12,M,M,MOB,MOBILE,SA
5149449884,2018-10-08,1999-12-09,F,M,180,STORE,WA
6400662964,2018-01-27,1982-07-26,M,S,986,STORE,QLD
9260158591,2018-09-29,1979-09-17,O,S,406,STORE,SA
2450069846,2018-08-09,1996-11-02,M,S,752,STORE,ACT
2609161675,2018-11-22,1978-02-14,F,W,MOB,MOBILE,TAS
6778909227,2019-02-03,1978-02-01,O,D,MOB,MOBILE,ACT
5068779842,2019-01-13,1998-09-11,M,S,802,STORE,WA
2565250183,2017-04-20,1998-01-14,M,W,094,STORE,QLD
8919920439,2017-09-08,2001-07-31,O,S,MOB,MOBILE,QLD
835559492,2017-01-27,1994-11-30,F,D,MOB,MOBILE,ACT
5671206976,2019-07-10,1987-03-19,O,M,MOB,MOBILE,VIC
423766178,2019-11-23,1997-07-23,M,M,MOB,MOBILE,WA
479419353,2019-06-06,1994-09-08,O,S,MOB,MOBILE,QLD
9441354916,2018-09-06,1987-02-21,M,M,078,STORE,SA
9390099659,2017-10-16,2005-06-29,M,S,MOB,MOBILE,WA
789522175,2018-09-17,1979-10-02,M,M,384,STORE,NT
2385968824,2017-05-31,1993-03-30,O,S,MOB,MOBILE,VIC
1723708560,2019-03-21,1978-01-14,F,S,435,STORE,QLD
6605326543,2018-05-10,1983-02-22,F,S,MOB,MOBILE,NSW
2708545571,2017-08-28,1981-10-07,O,M,636,STORE,NSW
2202975807,2019-07-24,1986-05-13,M,D,MOB,MOBILE,SA
9310143379,2017-04-23,2000-04-19,O,W,727,STORE,TAS
4325026096,2018-08-23,1996-10-04,F,M,196,STORE,SA
2915613293,2017-05-29,1983-08-30,F,M,MOB,MOBILE,WA
4160018825,2017-12-31,2002-02-27,F,M,MOB,MOBILE,VIC
1115037045,2018-12-23,1998-06-10,M,D,592,STORE,TAS
1804588115,2018-05-29,1980-11-09,F,M,MOB,MOBILE,NSW
5693430394,2019-04-03,2001-07-01,F,D,MOB,MOBILE,VIC
8458939963,2018-04-22,1970-05-03,O,W,MOB,MOBILE,ACT
1058118720,2017-02-17,1991-07-11,M,D,627,STORE,NT
1481182827,2017-07-16,1983-05-16,O,D,MOB,MOBILE,QLD
8618322857,2017-12-21,1986-08-10,F,D,MOB,MOBILE,TAS
4996074257,2019-01-24,2004-03-24,M,D,MOB,MOBILE,TAS
3804263961,2019-07-31,1975-05-21,O,D,617,STORE,WA
1114817346,2017-11-05,2005-02-25,M,S,MOB,MOBILE,NSW
1335743150,2019-08-05,1998-11-14,O,S,503,STORE,QLD
3388468757,2019-03-05,2000-06-20,F,W,MOB,MOBILE,VIC
4186857820,2019-03-23,1975-08-11,M,S,MOB,MOBILE,SA
2540089429,2019-02-16,2001-06-17,M,S,MOB,MOBILE,NSW
8859658135,2017-05-20,1991-09-27,F,W,841,STORE,QLD
2712084296,2018-06-15,1970-10-16,F,D,564,STORE,NT
290058351,2017-05-11,1994-01-24,F,W,153,STORE,ACT
7657712109,2017-11-15,1976-08-10,O,D,953,STORE,VIC
3276373906,2017-07-18,1980-12-29,F,D,MOB,MOBILE,QLD
4277993046,2018-11-17,1984-01-21,F,D,752,STORE,VIC
3906730670,2018-08-24,1997-09-12,M,W,MOB,MOBILE,QLD
4110473995,2019-03-22,1991-01-28,M,D,MOB,MOBILE,NT
3620329431,2017-07-07,1974-05-10,O,W,434,STORE,WA
9894245527,2019-01-13,2003-10-22,O,M,MOB,MOBILE,SA
3235524797,2018-03-10,2005-06-23,F,S,007,STORE,TAS
4103451296,2018-01-26,1973-06-27,F,D,502,STORE,WA
5232480894,2017-05-24,1982-04-02,O,D,MOB,MOBILE,QLD
4444036177,2017-03-06,1997-02-22,O,W,MOB,MOBILE,SA
9584212847,2018-03-20,2003-12-08,F,M,MOB,MOBILE,NSW
4572675717,2018-11-06,1986-05-27,F,D,911,STORE,ACT
7294559008,2017-01-03,2003-01-14,O,D,MOB,MOBILE,NSW
9054267280,2019-12-14,2000-07-14,M,W,MOB,MOBILE,WA
1165202357,2019-12-13,1999-01-19,M,D,MOB,MOBILE,WA
8506595608,2018-03-02,1983-07-05,M,D,183,STORE,VIC
4269648376,2018-07-07,1989-09-17,M,S,427,STORE,ACT
7538581319,2018-04-30,1970-03-12,F,S,762,STORE,VIC
4753806612,2019-05-20,1994-12-11,M,D,425,STORE,NT
7676959155,2018-09-12,1996-11-06,M,W,MOB,MOBILE,NSW
4798047917,2018-05-07,1981-12-05,M,D,MOB,MOBILE,ACT
8588079720,2019-05-10,1981-10-07,O,D,MOB,MOBILE,QLD
9901436479,2019-01-05,1994-03-07,O,W,182,STORE,TAS
3862330684,2017-07-07,2001-11-10,M,S,MOB,MOBILE,NSW
6717035214,2017-09-29,1985-11-26,F,S,414,STORE,SA
936951338,2018-11-17,1991-05-13,F,D,MOB,MOBILE,NT
4733652279,2018-08-11,1995-02-01,F,W,MOB,MOBILE,VIC
1926140863,2017-01-26,1997-05-12,O,M,MOB,MOBILE,QLD
3902991804,2018-06-25,1976-05-27,M,D,MOB,MOBILE,VIC
2260050313,2018-12-21,2002-07-29,F,M,739,STORE,SA
7960467498,2019-10-23,1970-12-01,F,D,074,STORE,ACT
803897606,2019-08-05,1976-09-24,O,S,MOB,MOBILE,WA
7641067316,2018-04-28,1997-03-26,M,M,331,STORE,SA
8802330391,2018-01-05,2005-10-06,O,W,699,STORE,SA
5668332308,2019-07-16,1989-02-17,F,D,196,STORE,TAS
3019698504,2017-04-19,2003-12-30,O,W,MOB,MOBILE,QLD
1759082575,2018-01-25,1977-05-12,O,M,785,STORE,WA
1704624941,2019-03-20,1986-03-19,F,M,574,STORE,VIC
5945084986,2018-10-19,1975-09-09,M,W,861,STORE,NSW
2244577898,2019-10-10,1975-04-29,O,M,MOB,MOBILE,SA
6373985012,2017-06-25,1971-12-28,M,M,MOB,MOBILE,SA
4379430954,2017-02-18,1975-05-15,O,M,MOB,MOBILE,SA
8870717756,2018-10-10,1977-06-09,F,D,104,STORE,SA
1364836605,2017-02-20,1997-03-17,M,W,MOB,MOBILE,NT
3255881498,2019-05-21,1998-10-25,F,S,MOB,MOBILE,NSW
1475288707,2019-01-29,1977-11-09,M,M,735,STORE,TAS
1791399474,2019-01-15,1996-09-06,M,W,675,STORE,WA
6445509971,2017-03-17,1973-09-27,F,S,MOB,MOBILE,NSW
8289448239,2019-07-13,1986-07-20,M,M,MOB,MOBILE,TAS
2325015028,2017-09-16,1993-10-25,F,S,MOB,MOBILE,VIC
8289823938,2018-10-29,1980-01-20,F,W,699,STORE,NT
3538343302,2018-10-08,1999-04-08,F,D,MOB,MOBILE,SA
6773938001,2018-02-08,2002-11-21,O,D,975,STORE,NSW
3406941627,2017-08-01,1982-07-10,O,W,MOB,MOBILE,NSW
8073169657,2019-08-13,1976-10-21,F,D,MOB,MOBILE,VIC
2079490048,2019-01-15,1972-12-17,O,M,MOB,MOBILE,ACT
2331337473,2019-01-16,1999-04-22,M,S,438,STORE,WA
534426611,2018-01-18,1972-05-28,M,M,MOB,MOBILE,ACT
1768597969,2019-01-31,1999-07-17,F,W,MOB,MOBILE,NT
3337251112,2017-03-02,1982-01-25,O,M,336,STORE,ACT
2498555968,2019-06-04,2005-11-04,O,D,254,STORE,WA
2630410928,2017-02-26,1980-01-12,M,D,288,STORE,VIC
9334996053,2019-07-17,1972-01-26,M,S,201,STORE,QLD
9673724612,2018-09-17,1989-07-12,F,W,262,STORE,TAS
110115862,2018-11-26,1980-04-24,F,S,MOB,MOBILE,QLD
1371137196,2019-04-27,1974-10-01,F,W,MOB,MOBILE,VIC
2486144149,2017-03-05,1973-02-23,O,S,MOB,MOBILE,NSW
3796842869,2017-05-24,1975-08-25,O,M,MOB,MOBILE,NSW
8453579902,2017-09-21,2002-02-24,F,W,815,STORE,VIC
9646921018,2017-06-22,2004-06-23,O,D,523,STORE,SA
8608455879,2017-10-13,1997-12-10,F,W,104,STORE,TAS
2760530299,2018-07-12,1995-03-29,F,M,MOB,MOBILE,NT
4326673864,2017-07-31,1996-05-29,M,D,174,STORE,QLD
7777869318,2017-04-16,2000-10-04,F,W,MOB,MOBILE,WA
6663769571,2018-12-13,1970-05-24,M,W,495,STORE,QLD
3499982518,2019-05-07,1983-02-04,O,M,MOB,MOBILE,VIC
8206779292,2018-10-18,2004-09-23,M,W,237,STORE,ACT
927208276,2019-10-06,1973-07-24,M,D,100,STORE,VIC
6952703013,2017-12-24,1996-04-30,F,D,MOB,MOBILE,WA
5384309073,2018-02-10,1998-10-15,F,M,020,STORE,NT
664558888,2018-11-11,1976-10-19,O,W,160,STORE,SA
2973169333,2018-03-03,1992-03-27,M,M,748,STORE,NSW
1602635886,2019-04-24,1981-11-08,F,S,785,STORE,VIC
6957037897,2018-08-09,1991-04-01,O,S,MOB,MOBILE,QLD
7527403919,2019-09-04,1985-03-18,M,W,740,STORE,WA
8185982654,2017-09-29,1997-05-02,M,W,MOB,MOBILE,NT
5700845217,2019-02-18,1987-08-27,M,M,308,STORE,NSW
7465480276,2017-08-15,1972-12-16,O,S,MOB,MOBILE,ACT
5883249707,2018-05-04,1985-08-22,M,W,758,STORE,TAS
3548001348,2017-07-08,1992-07-31,M,D,454,STORE,SA
7833762350,2017-04-08,1984-08-29,O,S,MOB,MOBILE,VIC
5202288765,2018-11-29,1992-09-05,O,M,347,STORE,ACT
2359865150,2018-06-20,1981-02-21,M,S,020,STORE,WA
9694921167,2018-07-03,1983-05-19,M,W,MOB,MOBILE,NSW
2034818032,2019-08-26,2001-05-14,F,D,MOB,MOBILE,TAS
3598108985,2019-06-24,1978-01-18,M,D,MOB,MOBILE,ACT
154439645,2017-06-29,1986-06-20,F,M,654,STORE,WA
7699644772,2017-09-11,1991-11-06,O,M,695,STORE,ACT
3165499017,2017-06-10,1993-07-11,M,M,MOB,MOBILE,WA
6100296085,2017-05-30,1995-06-21,F,W,416,STORE,SA
6001607241,2018-12-25,1996-07-06,O,M,620,STORE,TAS
8358392599,2017-08-18,1974-08-08,O,D,MOB,MOBILE,TAS
978885249,2017-10-27,1986-02-22,O,M,MOB,MOBILE,ACT
2990584688,2019-04-12,1986-09-19,M,D,MOB,MOBILE,WA
8807162520,2017-02-04,1978-10-18,F,W,348,STORE,WA
5691033397,2019-02-17,1992-06-02,O,M,176,STORE,QLD
906606373,2018-02-21,1994-03-24,O,D,MOB,MOBILE,WA
2367499913,2019-04-30,1986-07-11,F,W,209,STORE,QLD
6038129827,2018-09-08,2005-09-13,O,S,278,STORE,NT
5255167506,2018-07-18,1978-10-14,M,S,MOB,MOBILE,NSW
3933909408,2019-01-02,1992-04-02,M,D,829,STORE,SA
2745635268,2019-01-21,2005-02-16,F,S,MOB,MOBILE,VIC
2378077330,2017-01-14,1987-09-07,O,D,899,STORE,ACT
8553836651,2019-03-17,1991-03-17,F,S,MOB,MOBILE,WA
9351033409,2018-10-14,1976-03-08,O,M,MOB,MOBILE,QLD
6587943619,2018-03-26,2001-05-31,M,S,MOB,MOBILE,VIC
5604958495,2018-09-18,1984-10-15,F,W,141,STORE,NT
7371430487,2017-02-02,2001-12-12,M,S,974,STORE,VIC
5672239320,2018-10-17,1971-02-13,M,W,MOB,MOBILE,VIC
7805117379,2018-10-04,1983-06-27,O,D,674,STORE,NSW
6998471653,2018-02-10,2001-11-07,O,M,180,STORE,ACT
3835241196,2019-06-01,2004-10-05,M,D,MOB,MOBILE,QLD
3765047702,2017-05-23,2004-01-16,F,W,MOB,MOBILE,QLD
4310889994,2019-09-17,1995-02-28,F,S,MOB,MOBILE,NSW
5220256983,2018-08-27,1991-06-07,F,M,411,STORE,ACT
8754107665,2018-06-19,2003-12-23,M,M,MOB,MOBILE,QLD
1296258950,2018-10-11,1972-04-12,M,W,MOB,MOBILE,TAS
1723305038,2017-08-11,2000-08-18,O,D,MOB,MOBILE,WA
883040134,2018-08-09,1972-03-28,O,M,MOB,MOBILE,QLD
9493819405,2019-05-19,1981-10-02,F,D,MOB,MOBILE,WA
2034181308,2017-07-14,1983-07-10,M,W,618,STORE,WA
8377079091,2017-08-13,1976-08-01,M,W,MOB,MOBILE,ACT
4205304466,2018-02-28,1972-09-25,F,D,MOB,MOBILE,SA
1761939477,2019-08-20,1981-10-16,F,W,257,STORE,VIC
9768961602,2017-10-23,1975-11-12,M,W,MOB,MOBILE,WA
514116114,2017-04-16,2004-11-12,M,M,MOB,MOBILE,SA
6994793795,2018-09-29,1988-07-09,F,S,930,STORE,TAS
844214865,2018-04-14,1991-09-15,O,M,MOB,MOBILE,ACT
7554786778,2017-07-23,1976-12-18,O,D,863,STORE,VIC
4251694759,2019-07-12,1975-07-07,M,D,879,STORE,TAS
5338516355,2017-12-07,1994-03-22,O,S,MOB,MOBILE,TAS
1188389092,2017-01-25,1993-07-28,O,M,MOB,MOBILE,WA
4739853506,2018-05-14,1972-12-04,M,D,MOB,MOBILE,SA
143967028,2017-10-19,2005-06-26,O,M,MOB,MOBILE,NT
9784734085,2019-11-04,1995-12-14,F,S,139,STORE,ACT
3181037625,2017-06-15,1999-02-02,O,M,MOB,MOBILE,VIC
8044387126,2018-10-18,1975-02-05,M,W,MOB,MOBILE,SA
9342866951,2018-12-18,1988-08-13,M,M,MOB,MOBILE,TAS
6890600148,2017-08-07,1971-01-18,O,D,MOB,MOBILE,WA
438084834,2019-04-10,1991-07-17,M,W,MOB,MOBILE,SA
5076238148,2019-03-12,2001-08-22,F,W,MOB,MOBILE,VIC
3181301469,2017-02-14,1989-12-19,O,S,MOB,MOBILE,NT
5657985812,2019-08-25,1978-09-22,F,S,MOB,MOBILE,QLD
6627490923,2019-08-17,1985-04-27,O,S,MOB,MOBILE,WA
5556505458,2018-05-18,1979-07-02,O,S,MOB,MOBILE,NSW
2965373568,2018-09-19,1978-07-09,F,W,MOB,MOBILE,NT
5628161857,2017-03-28,1980-01-09,O,M,548,STORE,SA
2540454912,2019-11-24,1987-10-16,F,W,931,STORE,VIC
5914396513,2019-05-01,1988-11-27,M,W,901,STORE,NSW
2134896545,2017-06-07,1989-07-20,M,M,MOB,MOBILE,WA
6479783822,2017-03-20,1999-07-04,O,W,916,STORE,VIC
2542815018,2017-10-10,1983-10-28,M,S,MOB,MOBILE,NSW
6400921255,2017-04-19,1998-07-15,M,S,MOB,MOBILE,TAS
4836725872,2017-06-23,1978-05-29,F,D,475,STORE,QLD
9326945775,2017-05-21,1994-01-11,M,W,859,STORE,QLD
316681525,2017-09-18,1980-10-21,M,M,MOB,MOBILE,WA
5582508664,2019-03-14,1994-06-13,O,W,135,STORE,NT
5273336469,2017-01-26,1989-05-16,M,W,MOB,MOBILE,ACT
4268328876,2017-01-21,1993-07-31,O,D,MOB,MOBILE,QLD
2334839844,2019-05-14,1977-02-18,O,S,MOB,MOBILE,NSW
2907869571,2019-11-30,1982-06-17,O,S,MOB,MOBILE,TAS
7099099467,2018-10-11,1997-09-17,F,S,139,STORE,WA
2734999811,2019-03-30,1991-01-19,F,D,MOB,MOBILE,VIC
194289665,2019-02-03,1993-06-23,F,M,MOB,MOBILE,NSW
649652289,2019-06-30,1970-04-01,F,S,728,STORE,NSW
3158055387,2019-09-11,1992-04-18,F,W,489,STORE,QLD
3871803254,2019-07-02,1987-05-06,F,M,883,STORE,ACT
2157851788,2018-05-20,2004-01-28,O,M,570,STORE,QLD
6343254810,2018-04-01,2003-07-21,M,W,014,STORE,WA
1816934586,2019-04-22,1985-10-07,O,M,MOB,MOBILE,WA
8978466672,2019-11-19,1977-02-06,F,D,460,STORE,WA
9567495625,2017-11-20,1992-08-31,O,S,MOB,MOBILE,TAS
1742040126,2019-06-14,1975-07-10,F,D,157,STORE,WA
5323931042,2018-12-11,1979-06-19,F,M,MOB,MOBILE,QLD
7656114410,2017-05-05,1985-06-14,F,D,MOB,MOBILE,QLD
8147974294,2018-10-19,1990-07-10,O,S,MOB,MOBILE,NSW
419286825,2019-10-10,2004-06-25,O,W,776,STORE,SA
789150194,2017-08-09,1986-12-13,F,M,MOB,MOBILE,SA
2113640874,2017-04-29,2005-08-17,F,W,MOB,MOBILE,NSW
