MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
0832360106,2020-03-03,030,STORE,9820.75,PHP,IN1002,TYPE2
2520736874,2020-04-24,MOB,MOBILE,6972.75,PHP,IN1003,TYPE3
2573214020,2020-02-15,895,STORE,6544.25,PHP,IN1003,TYPE3
0470682231,2020-01-24,666,STORE,3322.75,PHP,IN1002,TYPE2
8225499573,2020-01-21,MOB,MOBILE,9781.00,PHP,IN1001,TYPE1
0137508238,2020-04-22,MOB,MOBILE,1772.75,PHP,IN1001,TYPE1
9879593652,2020-09-28,275,STORE,862.00,PHP,IN1003,TYPE3
0670493134,2020-01-21,681,STORE,2774.50,PHP,IN1003,TYPE3
2191277511,2020-08-21,440,STORE,9562.00,PHP,IN1001,TYPE1
4203869054,2020-02-19,MOB,MOBILE,8581.25,PHP,IN1004,TYPE4
5027276728,2020-05-21,882,STORE,1984.75,PHP,IN1002,TYPE2
4055693242,2020-05-21,MOB,MOBILE,201.75,PHP,IN1004,TYPE4
9347666318,2020-01-06,MOB,MOBILE,8961.75,PHP,IN1004,TYPE4
6702116674,2020-05-04,308,STORE,4451.25,PHP,IN1005,TYPE5
7754682053,2020-11-30,MOB,MOBILE,86.50,PHP,IN1005,TYPE5
9677491111,2020-02-24,MOB,MOBILE,394.75,PHP,IN1003,TYPE3
5573563929,2020-03-20,MOB,MOBILE,8152.00,PHP,IN1005,TYPE5
9155733672,2020-11-24,884,STORE,8574.25,PHP,IN1001,TYPE1
2460913338,2020-04-07,MOB,MOBILE,8579.25,PHP,IN1001,TYPE1
4729304407,2020-06-05,761,STORE,4011.75,PHP,IN1001,TYPE1
4154354264,2020-06-20,MOB,MOBILE,1635.75,PHP,IN1002,TYPE2
4767321495,2020-05-29,058,STORE,4299.75,PHP,IN1003,TYPE3
4491095335,2020-05-21,MOB,MOBILE,4265.75,PHP,IN1003,TYPE3
2584157258,2020-01-09,243,STORE,5844.00,PHP,IN1004,TYPE4
5654612446,2020-10-29,MOB,MOBILE,4025.75,PHP,IN1001,TYPE1
0615698970,2020-04-23,MOB,MOBILE,7938.00,PHP,IN1003,TYPE3
8135742374,2020-11-01,602,STORE,7803.00,PHP,IN1005,TYPE5
4988744728,2020-12-20,697,STORE,730.00,PHP,IN1001,TYPE1
3667460769,2020-03-13,314,STORE,3935.25,PHP,IN1005,TYPE5
1803098818,2020-02-22,MOB,MOBILE,3835.50,PHP,IN1002,TYPE2
6854711546,2020-06-05,439,STORE,2838.50,PHP,IN1003,TYPE3
8071456512,2020-10-18,MOB,MOBILE,5732.00,PHP,IN1001,TYPE1
3100635539,2020-11-13,MOB,MOBILE,56.00,PHP,IN1005,TYPE5
6609696175,2020-09-06,MOB,MOBILE,9062.75,PHP,IN1001,TYPE1
7533289191,2020-11-13,MOB,MOBILE,8245.00,PHP,IN1004,TYPE4
6161920877,2020-03-19,MOB,MOBILE,4692.25,PHP,IN1003,TYPE3
5735185814,2020-07-02,392,STORE,9579.25,PHP,IN1005,TYPE5
4794794734,2020-07-04,MOB,MOBILE,536.50,PHP,IN1004,TYPE4
4830440672,2020-01-30,126,STORE,4751.25,PHP,IN1004,TYPE4
8122357317,2020-07-26,323,STORE,4614.00,PHP,IN1001,TYPE1
8522821935,2020-09-28,MOB,MOBILE,3623.75,PHP,IN1004,TYPE4
4679185604,2020-02-20,MOB,MOBILE,3675.25,PHP,IN1004,TYPE4
8268368704,2020-06-05,MOB,MOBILE,9866.50,PHP,IN1005,TYPE5
8657123107,2020-11-10,MOB,MOBILE,6929.25,PHP,IN1005,TYPE5
8013830458,2020-03-23,380,STORE,4961.25,PHP,IN1003,TYPE3
7847775768,2020-03-29,773,STORE,7937.00,PHP,IN1002,TYPE2
5279990479,2020-03-03,280,STORE,5530.00,PHP,IN1005,TYPE5
5595949069,2020-01-02,810,STORE,4928.75,PHP,IN1002,TYPE2
2253570959,2020-08-15,MOB,MOBILE,1200.25,PHP,IN1004,TYPE4
7187392361,2020-05-21,402,STORE,5086.25,PHP,IN1004,TYPE4
2868107631,2020-03-17,MOB,MOBILE,57.00,PHP,IN1002,TYPE2
6369595596,2020-01-30,MOB,MOBILE,8323.25,PHP,IN1002,TYPE2
9126902658,2020-04-01,796,STORE,8793.75,PHP,IN1001,TYPE1
0552341952,2020-10-12,MOB,MOBILE,9192.50,PHP,IN1001,TYPE1
7433375888,2020-11-05,MOB,MOBILE,1651.25,PHP,IN1001,TYPE1
8782746291,2020-03-01,MOB,MOBILE,4618.25,PHP,IN1001,TYPE1
6631562643,2020-11-28,114,STORE,5549.50,PHP,IN1005,TYPE5
4165816144,2020-11-07,434,STORE,3479.75,PHP,IN1002,TYPE2
4248425467,2020-06-08,833,STORE,8504.00,PHP,IN1004,TYPE4
5444857629,2020-04-04,959,STORE,2735.50,PHP,IN1003,TYPE3
5470242511,2020-04-02,MOB,MOBILE,5247.50,PHP,IN1002,TYPE2
0658370299,2020-01-08,MOB,MOBILE,5840.25,PHP,IN1004,TYPE4
6066681968,2020-08-12,527,STORE,2601.50,PHP,IN1002,TYPE2
8392980734,2020-10-02,MOB,MOBILE,1284.50,PHP,IN1002,TYPE2
0168514748,2020-02-13,331,STORE,3087.50,PHP,IN1003,TYPE3
2616111210,2020-03-09,MOB,MOBILE,8092.25,PHP,IN1002,TYPE2
6255128302,2020-09-16,957,STORE,6850.25,PHP,IN1001,TYPE1
0497636719,2020-02-21,661,STORE,1589.50,PHP,IN1002,TYPE2
3074344032,2020-12-07,391,STORE,1141.00,PHP,IN1003,TYPE3
0499037182,2020-06-21,MOB,MOBILE,8198.25,PHP,IN1002,TYPE2
0407665646,2020-04-02,MOB,MOBILE,8766.50,PHP,IN1005,TYPE5
4664590496,2020-06-20,MOB,MOBILE,6447.50,PHP,IN1005,TYPE5
6729093806,2020-10-06,164,STORE,1192.75,PHP,IN1002,TYPE2
3394558312,2020-03-13,039,STORE,32.50,PHP,IN1003,TYPE3
2215753790,2020-06-19,387,STORE,5204.00,PHP,IN1002,TYPE2
4980039882,2020-09-07,091,STORE,4767.75,PHP,IN1004,TYPE4
5553243013,2020-04-17,267,STORE,2286.50,PHP,IN1004,TYPE4
0607308682,2020-01-26,317,STORE,7617.75,PHP,IN1001,TYPE1
2599248630,2020-10-13,MOB,MOBILE,454.00,PHP,IN1004,TYPE4
2508985102,2020-02-19,MOB,MOBILE,1330.75,PHP,IN1002,TYPE2
9486355863,2020-02-24,243,STORE,4839.50,PHP,IN1004,TYPE4
3147377137,2020-02-10,MOB,MOBILE,1057.75,PHP,IN1002,TYPE2
9693106146,2020-07-11,309,STORE,7027.75,PHP,IN1004,TYPE4
3899589604,2020-11-01,MOB,MOBILE,6855.00,PHP,IN1001,TYPE1
2875302109,2020-04-18,016,STORE,9496.50,PHP,IN1005,TYPE5
0819666499,2020-07-31,575,STORE,5287.50,PHP,IN1002,TYPE2
0139720438,2020-03-10,MOB,MOBILE,5655.00,PHP,IN1002,TYPE2
8517124571,2020-03-10,MOB,MOBILE,3721.75,PHP,IN1005,TYPE5
0907677757,2020-05-05,207,STORE,4433.25,PHP,IN1003,TYPE3
8686632705,2020-04-29,140,STORE,1211.00,PHP,IN1002,TYPE2
1901184712,2020-07-26,MOB,MOBILE,4864.00,PHP,IN1002,TYPE2
5818531796,2020-10-06,MOB,MOBILE,4916.50,PHP,IN1001,TYPE1
8291122395,2020-03-22,MOB,MOBILE,1185.00,PHP,IN1005,TYPE5
0737382738,2020-01-11,MOB,MOBILE,9424.25,PHP,IN1005,TYPE5
7083584372,2020-06-18,058,STORE,5341.25,PHP,IN1003,TYPE3
7342334990,2020-10-08,845,STORE,1789.00,PHP,IN1003,TYPE3
3669797538,2020-12-26,MOB,MOBILE,7447.50,PHP,IN1002,TYPE2
4269031244,2020-06-21,MOB,MOBILE,2810.50,PHP,IN1001,TYPE1
5051085850,2020-03-03,121,STORE,8235.50,PHP,IN1003,TYPE3
5346666459,2020-08-24,396,STORE,1122.25,PHP,IN1002,TYPE2
9817795584,2020-12-08,MOB,MOBILE,6863.75,PHP,IN1001,TYPE1
5859432662,2020-12-30,MOB,MOBILE,5862.50,PHP,IN1005,TYPE5
0169905505,2020-11-23,MOB,MOBILE,5959.75,PHP,IN1004,TYPE4
0794844405,2020-09-18,947,STORE,6779.25,PHP,IN1002,TYPE2
8292773375,2020-04-04,MOB,MOBILE,3376.25,PHP,IN1004,TYPE4
5105062805,2020-03-14,076,STORE,4795.00,PHP,IN1002,TYPE2
0479245985,2020-01-06,561,STORE,2952.50,PHP,IN1001,TYPE1
4492838366,2020-06-28,949,STORE,5408.50,PHP,IN1003,TYPE3
8987187496,2020-11-13,MOB,MOBILE,4395.25,PHP,IN1002,TYPE2
3020616727,2020-01-11,871,STORE,1344.00,PHP,IN1001,TYPE1
6219825982,2020-12-15,027,STORE,2174.25,PHP,IN1004,TYPE4
2438440002,2020-04-30,134,STORE,6476.75,PHP,IN1002,TYPE2
9543753069,2020-10-23,953,STORE,7356.75,PHP,IN1004,TYPE4
2519043069,2020-01-27,300,STORE,8006.50,PHP,IN1001,TYPE1
2549002518,2020-11-24,989,STORE,789.50,PHP,IN1005,TYPE5
8647338411,2020-05-25,184,STORE,1111.75,PHP,IN1001,TYPE1
9979655455,2020-03-20,887,STORE,7392.75,PHP,IN1001,TYPE1
5610395395,2020-11-06,MOB,MOBILE,1196.00,PHP,IN1003,TYPE3
4220407983,2020-03-07,MOB,MOBILE,5049.75,PHP,IN1002,TYPE2
5200417981,2020-03-12,659,STORE,940.50,PHP,IN1002,TYPE2
8440221569,2020-02-05,665,STORE,8536.75,PHP,IN1003,TYPE3
4599928361,2020-03-11,964,STORE,2903.50,PHP,IN1003,TYPE3
6713519518,2020-07-25,MOB,MOBILE,4355.00,PHP,IN1001,TYPE1
6689439739,2020-01-24,MOB,MOBILE,5598.00,PHP,IN1003,TYPE3
4229395016,2020-06-05,957,STORE,3677.00,PHP,IN1002,TYPE2
4457517944,2020-08-08,MOB,MOBILE,3896.75,PHP,IN1004,TYPE4
0851091074,2020-09-27,835,STORE,5960.50,PHP,IN1002,TYPE2
2320902369,2020-08-25,MOB,MOBILE,1391.00,PHP,IN1005,TYPE5
4252349063,2020-02-28,472,STORE,5676.25,PHP,IN1005,TYPE5
8176293325,2020-03-08,MOB,MOBILE,8951.25,PHP,IN1004,TYPE4
0817713400,2020-03-15,MOB,MOBILE,4970.25,PHP,IN1005,TYPE5
8961802625,2020-10-10,011,STORE,6741.00,PHP,IN1002,TYPE2
7922027722,2020-04-06,906,STORE,4310.75,PHP,IN1001,TYPE1
5714386605,2020-09-30,799,STORE,1959.50,PHP,IN1002,TYPE2
6459378283,2020-07-16,MOB,MOBILE,3047.00,PHP,IN1002,TYPE2
1514288084,2020-09-20,437,STORE,5520.25,PHP,IN1005,TYPE5
7301948922,2020-02-29,007,STORE,7322.00,PHP,IN1004,TYPE4
4528971554,2020-09-30,444,STORE,8333.50,PHP,IN1003,TYPE3
2057476511,2020-01-15,MOB,MOBILE,2044.25,PHP,IN1001,TYPE1
0664011990,2020-04-13,MOB,MOBILE,8044.00,PHP,IN1003,TYPE3
1603135186,2020-09-07,387,STORE,7894.75,PHP,IN1003,TYPE3
0957208479,2020-07-07,MOB,MOBILE,9970.75,PHP,IN1003,TYPE3
9004948653,2020-05-03,MOB,MOBILE,5272.50,PHP,IN1004,TYPE4
3167377785,2020-04-12,419,STORE,2183.25,PHP,IN1005,TYPE5
0426691961,2020-09-28,558,STORE,4310.50,PHP,IN1005,TYPE5
9399272676,2020-07-21,459,STORE,9129.00,PHP,IN1005,TYPE5
3132748615,2020-09-03,788,STORE,9329.25,PHP,IN1004,TYPE4
3288970190,2020-06-09,747,STORE,7369.75,PHP,IN1003,TYPE3
9760517235,2020-10-21,MOB,MOBILE,8860.75,PHP,IN1002,TYPE2
6119495207,2020-08-15,MOB,MOBILE,2330.50,PHP,IN1005,TYPE5
7234350879,2020-05-13,666,STORE,9272.25,PHP,IN1004,TYPE4
2978688439,2020-03-03,688,STORE,4254.50,PHP,IN1005,TYPE5
5739249268,2020-02-17,MOB,MOBILE,3242.00,PHP,IN1005,TYPE5
4206057204,2020-04-12,MOB,MOBILE,600.75,PHP,IN1004,TYPE4
8725428946,2020-09-12,MOB,MOBILE,4233.50,PHP,IN1005,TYPE5
3208643131,2020-08-30,729,STORE,2890.00,PHP,IN1001,TYPE1
1186351114,2020-03-08,332,STORE,210.50,PHP,IN1001,TYPE1
7982589757,2020-12-19,MOB,MOBILE,7211.25,PHP,IN1004,TYPE4
2738814926,2020-10-22,MOB,MOBILE,3359.00,PHP,IN1005,TYPE5
6146354227,2020-05-22,MOB,MOBILE,6568.25,PHP,IN1003,TYPE3
0500604489,2020-10-05,MOB,MOBILE,9070.25,PHP,IN1002,TYPE2
2959948773,2020-01-28,774,STORE,8732.50,PHP,IN1003,TYPE3
8169341498,2020-09-08,177,STORE,9348.00,PHP,IN1005,TYPE5
8369581988,2020-08-16,578,STORE,5401.50,PHP,IN1002,TYPE2
0655420908,2020-11-18,484,STORE,2077.50,PHP,IN1002,TYPE2
7908814546,2020-10-28,MOB,MOBILE,9078.50,PHP,IN1005,TYPE5
3293475697,2020-08-22,MOB,MOBILE,5043.75,PHP,IN1002,TYPE2
5347036563,2020-03-31,878,STORE,3283.50,PHP,IN1004,TYPE4
0017836910,2020-06-29,MOB,MOBILE,7453.75,PHP,IN1005,TYPE5
2276785069,2020-11-22,MOB,MOBILE,2187.75,PHP,IN1003,TYPE3
0869243124,2020-02-02,MOB,MOBILE,4038.25,PHP,IN1003,TYPE3
7599809217,2020-11-11,MOB,MOBILE,1772.25,PHP,IN1003,TYPE3
3659873364,2020-10-29,MOB,MOBILE,5858.00,PHP,IN1005,TYPE5
2958061670,2020-02-03,MOB,MOBILE,9835.75,PHP,IN1003,TYPE3
2278616655,2020-03-12,MOB,MOBILE,9088.25,PHP,IN1001,TYPE1
8140878656,2020-10-22,596,STORE,7294.50,PHP,IN1003,TYPE3
4984830867,2020-10-23,746,STORE,6654.50,PHP,IN1005,TYPE5
3744087637,2020-11-23,MOB,MOBILE,4791.50,PHP,IN1005,TYPE5
8907115701,2020-11-07,964,STORE,7758.25,PHP,IN1004,TYPE4
5410606710,2020-08-11,MOB,MOBILE,8356.00,PHP,IN1005,TYPE5
0111124369,2020-06-25,MOB,MOBILE,2082.25,PHP,IN1001,TYPE1
4361656536,2020-01-24,348,STORE,739.25,PHP,IN1003,TYPE3
5936130520,2020-07-03,MOB,MOBILE,6274.75,PHP,IN1005,TYPE5
9897952006,2020-02-06,302,STORE,2094.50,PHP,IN1002,TYPE2
5266940811,2020-11-22,MOB,MOBILE,9649.25,PHP,IN1005,TYPE5
6977547056,2020-05-18,MOB,MOBILE,5486.75,PHP,IN1001,TYPE1
3310476846,2020-12-28,MOB,MOBILE,1446.50,PHP,IN1004,TYPE4
2894061519,2020-01-14,MOB,MOBILE,9232.50,PHP,IN1002,TYPE2
8145004600,2020-03-31,MOB,MOBILE,7925.50,PHP,IN1005,TYPE5
1522476834,2020-06-19,043,STORE,4880.25,PHP,IN1001,TYPE1
8582748285,2020-02-15,MOB,MOBILE,9198.00,PHP,IN1003,TYPE3
5213918096,2020-05-22,MOB,MOBILE,3800.00,PHP,IN1003,TYPE3
4616008092,2020-02-26,176,STORE,6448.00,PHP,IN1004,TYPE4
3842175554,2020-09-24,740,STORE,1218.00,PHP,IN1001,TYPE1
6366641512,2020-08-11,MOB,MOBILE,1868.75,PHP,IN1003,TYPE3
9664269796,2020-01-11,MOB,MOBILE,1366.50,PHP,IN1002,TYPE2
4889060350,2020-10-06,MOB,MOBILE,6339.50,PHP,IN1005,TYPE5
3317127516,2020-05-07,MOB,MOBILE,2642.00,PHP,IN1004,TYPE4
8381901178,2020-10-23,MOB,MOBILE,2068.00,PHP,IN1003,TYPE3
3345696225,2020-07-28,232,STORE,4503.50,PHP,IN1004,TYPE4
5890579419,2020-12-30,MOB,MOBILE,7999.25,PHP,IN1003,TYPE3
3317621702,2020-07-16,843,STORE,8631.75,PHP,IN1002,TYPE2
3157269589,2020-09-02,087,STORE,9026.25,PHP,IN1004,TYPE4
0246720316,2020-12-25,988,STORE,7401.75,PHP,IN1001,TYPE1
3373603616,2020-08-21,MOB,MOBILE,3744.50,PHP,IN1005,TYPE5
5279860045,2020-03-09,693,STORE,5111.00,PHP,IN1004,TYPE4
4051837845,2020-02-11,838,STORE,6090.00,PHP,IN1002,TYPE2
5669076467,2020-05-11,948,STORE,3666.50,PHP,IN1004,TYPE4
3384105597,2020-03-15,MOB,MOBILE,9568.50,PHP,IN1004,TYPE4
1098708030,2020-11-26,928,STORE,9197.25,PHP,IN1002,TYPE2
8551100199,2020-11-17,MOB,MOBILE,2389.25,PHP,IN1003,TYPE3
6961976002,2020-02-29,932,STORE,3810.25,PHP,IN1001,TYPE1
4833099929,2020-11-12,MOB,MOBILE,8400.75,PHP,IN1003,TYPE3
9114247217,2020-10-09,MOB,MOBILE,2784.50,PHP,IN1004,TYPE4
0250189862,2020-09-30,MOB,MOBILE,4926.75,PHP,IN1001,TYPE1
6382056806,2020-12-03,988,STORE,9200.25,PHP,IN1001,TYPE1
7408698142,2020-07-05,160,STORE,6313.50,PHP,IN1004,TYPE4
2137596023,2020-07-23,MOB,MOBILE,3066.25,PHP,IN1001,TYPE1
9564086831,2020-08-30,MOB,MOBILE,1614.25,PHP,IN1003,TYPE3
7544522692,2020-09-07,MOB,MOBILE,4555.50,PHP,IN1003,TYPE3
2703718702,2020-10-06,MOB,MOBILE,2408.00,PHP,IN1003,TYPE3
9838736447,2020-11-07,MOB,MOBILE,1183.00,PHP,IN1002,TYPE2
3823345948,2020-01-12,MOB,MOBILE,110.75,PHP,IN1002,TYPE2
4630489979,2020-09-28,992,STORE,1004.50,PHP,IN1001,TYPE1
8011643484,2020-10-01,044,STORE,4327.00,PHP,IN1005,TYPE5
5115086093,2020-08-18,MOB,MOBILE,8277.75,PHP,IN1002,TYPE2
1758487042,2020-03-05,MOB,MOBILE,5907.50,PHP,IN1001,TYPE1
5526931037,2020-05-28,828,STORE,8685.75,PHP,IN1003,TYPE3
9868985756,2020-01-09,241,STORE,3325.50,PHP,IN1003,TYPE3
7248202018,2020-07-13,624,STORE,6763.50,PHP,IN1004,TYPE4
7776156714,2020-05-04,MOB,MOBILE,6144.50,PHP,IN1001,TYPE1
3463018677,2020-09-03,884,STORE,5446.00,PHP,IN1002,TYPE2
0887537269,2020-01-20,MOB,MOBILE,5763.00,PHP,IN1002,TYPE2
0943556873,2020-05-23,MOB,MOBILE,9001.00,PHP,IN1004,TYPE4
0124732573,2020-11-23,875,STORE,6345.25,PHP,IN1001,TYPE1
3522899331,2020-05-22,347,STORE,2735.00,PHP,IN1003,TYPE3
1400863471,2020-08-04,MOB,MOBILE,6162.50,PHP,IN1004,TYPE4
5436424022,2020-05-06,MOB,MOBILE,959.00,PHP,IN1001,TYPE1
5227662012,2020-04-12,MOB,MOBILE,577.50,PHP,IN1001,TYPE1
8732232418,2020-12-23,MOB,MOBILE,470.50,PHP,IN1002,TYPE2
3628390715,2020-02-27,MOB,MOBILE,3829.75,PHP,IN1005,TYPE5
7470670625,2020-08-19,MOB,MOBILE,4705.25,PHP,IN1002,TYPE2
3552697667,2020-01-20,048,STORE,5378.50,PHP,IN1002,TYPE2
0853284727,2020-06-17,MOB,MOBILE,7177.75,PHP,IN1002,TYPE2
7969595285,2020-07-07,MOB,MOBILE,6649.25,PHP,IN1003,TYPE3
2775740405,2020-02-08,MOB,MOBILE,1027.75,PHP,IN1005,TYPE5
1760697525,2020-05-13,MOB,MOBILE,5484.00,PHP,IN1004,TYPE4
9072823330,2020-10-25,905,STORE,2478.75,PHP,IN1003,TYPE3
3566470112,2020-05-11,MOB,MOBILE,8830.00,PHP,IN1005,TYPE5
0231205032,2020-02-10,MOB,MOBILE,3679.00,PHP,IN1004,TYPE4
6554871387,2020-08-06,379,STORE,8252.00,PHP,IN1005,TYPE5
1673299298,2020-05-06,MOB,MOBILE,650.75,PHP,IN1001,TYPE1
2797308077,2020-11-26,821,STORE,3126.75,PHP,IN1003,TYPE3
7064725906,2020-01-08,MOB,MOBILE,9521.25,PHP,IN1005,TYPE5
3511920633,2020-02-13,MOB,MOBILE,7564.75,PHP,IN1003,TYPE3
6504463495,2020-02-20,470,STORE,343.50,PHP,IN1002,TYPE2
6825536828,2020-03-20,MOB,MOBILE,7583.25,PHP,IN1003,TYPE3
6549437712,2020-05-30,MOB,MOBILE,6414.25,PHP,IN1001,TYPE1
5112049747,2020-06-29,MOB,MOBILE,4138.50,PHP,IN1002,TYPE2
3081163509,2020-04-21,402,STORE,6973.00,PHP,IN1003,TYPE3
2284809246,2020-01-30,365,STORE,4472.50,PHP,IN1002,TYPE2
4310132062,2020-04-25,MOB,MOBILE,2690.00,PHP,IN1004,TYPE4
1469827848,2020-04-17,MOB,MOBILE,1930.00,PHP,IN1004,TYPE4
6318857875,2020-06-08,316,STORE,8428.50,PHP,IN1005,TYPE5
0838729399,2020-03-27,MOB,MOBILE,1552.25,PHP,IN1002,TYPE2
6471553673,2020-08-15,MOB,MOBILE,2094.25,PHP,IN1001,TYPE1
6162042925,2020-11-12,839,STORE,9189.25,PHP,IN1004,TYPE4
3091554591,2020-10-12,MOB,MOBILE,8669.00,PHP,IN1002,TYPE2
4402297851,2020-04-04,MOB,MOBILE,2291.75,PHP,IN1004,TYPE4
3348978915,2020-04-22,MOB,MOBILE,8308.50,PHP,IN1004,TYPE4
2882826864,2020-09-27,689,STORE,586.25,PHP,IN1004,TYPE4
4557980219,2020-06-16,684,STORE,5989.50,PHP,IN1001,TYPE1
0374019296,2020-04-18,207,STORE,6340.25,PHP,IN1001,TYPE1
6356265412,2020-09-29,MOB,MOBILE,3713.50,PHP,IN1005,TYPE5
4082241670,2020-02-08,MOB,MOBILE,3768.00,PHP,IN1003,TYPE3
3587832789,2020-04-18,MOB,MOBILE,9085.00,PHP,IN1004,TYPE4
5802043792,2020-03-25,MOB,MOBILE,2251.50,PHP,IN1002,TYPE2
3380382604,2020-04-09,158,STORE,696.75,PHP,IN1003,TYPE3
3684298639,2020-06-09,340,STORE,9286.75,PHP,IN1002,TYPE2
1532487890,2020-07-26,MOB,MOBILE,8897.50,PHP,IN1005,TYPE5
5804632258,2020-12-29,173,STORE,4260.75,PHP,IN1003,TYPE3
7980250559,2020-06-07,MOB,MOBILE,4164.75,PHP,IN1003,TYPE3
7549408264,2020-05-17,MOB,MOBILE,4309.50,PHP,IN1002,TYPE2
7504748814,2020-03-23,MOB,MOBILE,3634.25,PHP,IN1004,TYPE4
3090734350,2020-07-14,829,STORE,3894.25,PHP,IN1001,TYPE1
4787718209,2020-06-09,153,STORE,9972.75,PHP,IN1004,TYPE4
2638426923,2020-05-13,538,STORE,648.50,PHP,IN1001,TYPE1
1001581681,2020-03-08,MOB,MOBILE,2173.00,PHP,IN1005,TYPE5
2860526109,2020-12-25,599,STORE,8678.25,PHP,IN1005,TYPE5
0004851189,2020-10-23,MOB,MOBILE,2842.75,PHP,IN1003,TYPE3
5697617521,2020-10-19,MOB,MOBILE,4124.50,PHP,IN1001,TYPE1
6319134478,2020-09-15,MOB,MOBILE,2469.00,PHP,IN1005,TYPE5
1741123698,2020-01-15,936,STORE,4790.25,PHP,IN1004,TYPE4
2158895829,2020-02-12,MOB,MOBILE,3510.50,PHP,IN1004,TYPE4
6151296645,2020-10-27,811,STORE,3009.75,PHP,IN1004,TYPE4
0394994709,2020-01-18,744,STORE,8491.75,PHP,IN1005,TYPE5
2121864191,2020-12-10,MOB,MOBILE,362.50,PHP,IN1003,TYPE3
0433347145,2020-09-01,954,STORE,7575.75,PHP,IN1005,TYPE5
4480828078,2020-07-30,795,STORE,6560.25,PHP,IN1003,TYPE3
8814863282,2020-10-13,MOB,MOBILE,1710.00,PHP,IN1002,TYPE2
4728137802,2020-05-14,MOB,MOBILE,3029.75,PHP,IN1003,TYPE3
5260253549,2020-04-28,692,STORE,9200.00,PHP,IN1005,TYPE5
3775280961,2020-08-13,MOB,MOBILE,7922.25,PHP,IN1003,TYPE3
6351693553,2020-05-25,246,STORE,2733.00,PHP,IN1003,TYPE3
2743834625,2020-08-30,291,STORE,2726.25,PHP,IN1005,TYPE5
5570058033,2020-03-14,MOB,MOBILE,9364.00,PHP,IN1003,TYPE3
0927396048,2020-05-19,MOB,MOBILE,2091.00,PHP,IN1001,TYPE1
2101195427,2020-05-07,245,STORE,9176.75,PHP,IN1005,TYPE5
2904241536,2020-10-02,MOB,MOBILE,2255.25,PHP,IN1001,TYPE1
4879155442,2020-06-28,MOB,MOBILE,5528.75,PHP,IN1002,TYPE2
2371575917,2020-02-07,MOB,MOBILE,7240.75,PHP,IN1001,TYPE1
1871854783,2020-07-12,MOB,MOBILE,5738.25,PHP,IN1003,TYPE3
6937504664,2020-01-22,MOB,MOBILE,3768.50,PHP,IN1003,TYPE3
1868743786,2020-04-27,MOB,MOBILE,7412.25,PHP,IN1004,TYPE4
5848646986,2020-04-13,731,STORE,3338.50,PHP,IN1003,TYPE3
7219431316,2020-04-06,MOB,MOBILE,6212.00,PHP,IN1001,TYPE1
0463161360,2020-02-13,MOB,MOBILE,3411.75,PHP,IN1001,TYPE1
7349600211,2020-01-14,MOB,MOBILE,8986.50,PHP,IN1002,TYPE2
0433254627,2020-05-21,362,STORE,4649.25,PHP,IN1003,TYPE3
1251662850,2020-11-10,MOB,MOBILE,6623.25,PHP,IN1004,TYPE4
7227968164,2020-04-11,982,STORE,1549.50,PHP,IN1003,TYPE3
3898169506,2020-04-26,MOB,MOBILE,3131.25,PHP,IN1002,TYPE2
1014156971,2020-04-11,MOB,MOBILE,9067.00,PHP,IN1001,TYPE1
1132330319,2020-04-19,205,STORE,7315.75,PHP,IN1004,TYPE4
9287431854,2020-03-29,MOB,MOBILE,3803.50,PHP,IN1001,TYPE1
5797528675,2020-06-23,MOB,MOBILE,2298.75,PHP,IN1001,TYPE1
6991678909,2020-12-02,MOB,MOBILE,3280.00,PHP,IN1004,TYPE4
6125589189,2020-07-15,204,STORE,3916.25,PHP,IN1004,TYPE4
6127330597,2020-05-14,945,STORE,9227.50,PHP,IN1005,TYPE5
2274737876,2020-03-03,106,STORE,481.50,PHP,IN1004,TYPE4
7591939426,2020-10-17,541,STORE,8366.75,PHP,IN1004,TYPE4
0816166339,2020-05-25,483,STORE,1292.25,PHP,IN1004,TYPE4
8199636745,2020-03-20,MOB,MOBILE,9500.00,PHP,IN1005,TYPE5
1020067016,2020-07-02,590,STORE,2144.00,PHP,IN1001,TYPE1
4472073518,2020-03-21,MOB,MOBILE,3704.75,PHP,IN1005,TYPE5
1081180763,2020-12-17,763,STORE,386.25,PHP,IN1003,TYPE3
3252264603,2020-07-25,MOB,MOBILE,6322.75,PHP,IN1002,TYPE2
1657126650,2020-07-05,646,STORE,4902.50,PHP,IN1003,TYPE3
6990588030,2020-09-24,704,STORE,5373.75,PHP,IN1003,TYPE3
2594708840,2020-01-02,026,STORE,5044.00,PHP,IN1004,TYPE4
6609446231,2020-12-19,MOB,MOBILE,4027.25,PHP,IN1003,TYPE3
1322471436,2020-01-08,MOB,MOBILE,239.75,PHP,IN1001,TYPE1
7522954191,2020-01-23,MOB,MOBILE,7410.25,PHP,IN1003,TYPE3
2686367154,2020-01-19,MOB,MOBILE,8943.50,PHP,IN1003,TYPE3
8328953595,2020-10-18,983,STORE,4067.50,PHP,IN1001,TYPE1
1390827166,2020-07-11,187,STORE,8610.75,PHP,IN1001,TYPE1
6995080864,2020-11-12,MOB,MOBILE,9857.50,PHP,IN1005,TYPE5
